Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW01,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.556328342074,0.621730707575,0.0654023655003,0.458224793824,0.719834255825,0.586149841444,0.586149841444,0.0386502652925,0.00386502652925,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW02,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.519803204026,0.576836473323,0.057033269297,0.43425330008,0.662386377269,0.547690312153,0.547690312153,0.0385986351734,0.00385986351734,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW03,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.520687876345,0.571836261959,0.0511483856143,0.443965297924,0.648558840381,0.543992565488,0.543992565488,0.0335789781107,0.00335789781107,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW04,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.538055694784,0.579462742663,0.0414070478795,0.475945122964,0.641573314483,0.557571109191,0.557571109191,0.0304418086023,0.00304418086023,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW05,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.530109120407,0.585275466723,0.0551663463167,0.447359600931,0.668024986198,0.555942324188,0.555942324188,0.0358436449748,0.00358436449748,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW06,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,3,97,100,25,1,0.515497518489,0.563432612359,0.04793509387,0.443594877684,0.635335253165,0.536913015383,0.540281573827,0.0361279809346,0.0036682406896,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW07,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,1,99,100,25,1,0.513412208302,0.565137633575,0.0517254252732,0.435824070392,0.642725771485,0.538349292655,0.539402577691,0.0404561237145,0.00406599341919,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW08,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,2,98,100,25,1,0.535241941188,0.580487084188,0.0452451430002,0.467374226687,0.648354798688,0.557970472668,0.556005884579,0.032023189136,0.00323483059905,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW09,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.542395978675,0.589108853951,0.046712875276,0.472326665761,0.659178166865,0.564436970789,0.564436970789,0.0339239909643,0.00339239909643,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW11,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.516727760042,0.575978854993,0.059251094951,0.427851117616,0.66485549742,0.54320415318,0.54320415318,0.0396709138931,0.00396709138931,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW17,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.52637477459,0.574851369119,0.0484765945295,0.453659882795,0.647566260914,0.548734845674,0.548734845674,0.0359096538882,0.00359096538882,,,
result_wlnm_dir_neg_roleormass_trophicv2_100x290_train10-90_tau1p00_Apocrita_20260918_010757,AEW18,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,100,100,0,0,100,100,25,1,0.521950294335,0.579865144248,0.057914849913,0.435078019466,0.666737419117,0.546454604251,0.546454604251,0.0413128161976,0.00413128161976,,,
