autoID,link.citation,link.methodology,interactionType,interaction.dimensionality,interaction.classification,conTaxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,conMassMean,con.mass.max.g.,resTaxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,resMassMean,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodwebName,bodyMassRatio
220635,Mendonca et al. (2018),,herbivorous,,ibi,Mytilus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,1.6468,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,16468.0
220636,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,10.0
220637,Mendonca et al. (2018),,herbivorous,,ibi,Harpacticoida,order,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,10.0
220638,Mendonca et al. (2018),,predacious,3D  ,ibi,Mytilus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,1.6468,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,1646.8
220639,Mendonca et al. (2018),,predacious,3D  ,ibi,Hediste diversicolor,species,Ragworm (Nereidae),,invertebrate,walking,,,-999,-999.0,-999,-999,0.032,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,32.0
220640,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,1.0
220641,Mendonca et al. (2018),,predacious,3D  ,ibi,Harpacticoida,order,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,1.0
220642,Mendonca et al. (2018),,herbivorous,2D,ibi,Testudinalia testudinalis,species,common tortoise limpet,,invertebrate,walking,,,-999,-999.0,-999,-999,0.4828,-999,Ulvaria obscura,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,2117.5438596491226
220643,Mendonca et al. (2018),,herbivorous,2D,ibi,Hediste diversicolor,species,Ragworm (Nereidae),,invertebrate,walking,,,-999,-999.0,-999,-999,0.032,-999,Ulvaria obscura,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,140.35087719298244
220644,Mendonca et al. (2018),,herbivorous,2D,ibi,Harpacticoida,order,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Ulvaria obscura,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,4.385964912280701
220645,Mendonca et al. (2018),,herbivorous,2D,ibi,Testudinalia testudinalis,species,common tortoise limpet,,invertebrate,walking,,,-999,-999.0,-999,-999,0.4828,-999,Dictyosiphon foeniculaceus,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,2117.5438596491226
220646,Mendonca et al. (2018),,herbivorous,2D,ibi,Hediste diversicolor,species,Ragworm (Nereidae),,invertebrate,walking,,,-999,-999.0,-999,-999,0.032,-999,Dictyosiphon foeniculaceus,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,140.35087719298244
220647,Mendonca et al. (2018),,herbivorous,2D,ibi,Harpacticoida,order,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Dictyosiphon foeniculaceus,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,4.385964912280701
220648,Mendonca et al. (2018),,herbivorous,2D,ibi,Testudinalia testudinalis,species,common tortoise limpet,,invertebrate,walking,,,-999,-999.0,-999,-999,0.4828,-999,Fucus,genus,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,2117.5438596491226
220649,Mendonca et al. (2018),,herbivorous,2D,ibi,Hediste diversicolor,species,Ragworm (Nereidae),,invertebrate,walking,,,-999,-999.0,-999,-999,0.032,-999,Fucus,genus,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,140.35087719298244
220650,Mendonca et al. (2018),,herbivorous,2D,ibi,Harpacticoida,order,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Fucus,genus,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Canada,-68.229228,48.612827,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SF2I4,4.385964912280701
