[INFO] Processing dataset: HEW17_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.20 | inverse_backbone=1
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.200
[DivideNet] BACKBONE mode (INVERSE). ratioTrain=0.600, ratioBackbone=0.200 (primary = NON-backbone)
[DivideNet] INVERSE backbone: nonbackboneTrainFrac=0.20 → target non-backbone TRAIN edges = 316 of 1579
[DivideNet] TRAIN total: 1239 (requested 1239)
[DivideNet]  ├─ non-backbone in TRAIN: 753 (target 316 of 1579)
[DivideNet]  └─ backbone in TRAIN: 486 of 486
[DivideNet] TEST total: 826
Warning: [sample_neg] Pool 44 < need 4130 with role filter. Disabling role filter.
> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 33)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/jorge/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',33,0)">line 33</a>)
[NegPool] pool=17117 need_total=4130 a=2 eval_all=0 role_filter=1 | k_train=2478 k_test=1652
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 1239
    Train Negative: 2478
    Test  Positive: 826
    Test  Negative: 1652
Encoding 3717 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.4s
Progress: 20% - Elapsed: 0.7s
Progress: 30% - Elapsed: 1.1s
Progress: 40% - Elapsed: 1.4s
Progress: 50% - Elapsed: 1.8s
Progress: 60% - Elapsed: 2.1s
Progress: 70% - Elapsed: 2.5s
Progress: 80% - Elapsed: 2.8s
Progress: 90% - Elapsed: 3.2s
Progress: 100% - Elapsed: 3.5s
Done. Total time: 3.6s
Encoding 2478 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.2s
Progress: 20% - Elapsed: 0.5s
Progress: 30% - Elapsed: 0.7s
Progress: 40% - Elapsed: 0.9s
Progress: 50% - Elapsed: 1.2s
Progress: 60% - Elapsed: 1.4s
Progress: 70% - Elapsed: 1.6s
Progress: 80% - Elapsed: 1.9s
Progress: 90% - Elapsed: 2.1s
Progress: 100% - Elapsed: 2.4s
Done. Total time: 2.4s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       59.38% |       0.6851 |          0.1000 |
|       2 |          50 |       00:00:00 |       82.81% |       0.3316 |          0.1000 |
|       4 |         100 |       00:00:00 |       80.47% |       0.3947 |          0.1000 |
|       6 |         150 |       00:00:00 |       87.50% |       0.2997 |          0.1000 |
|       7 |         200 |       00:00:00 |       86.72% |       0.3046 |          0.1000 |
|       9 |         250 |       00:00:00 |       89.06% |       0.2640 |          0.1000 |
|      11 |         300 |       00:00:00 |       86.72% |       0.2931 |          0.0900 |
|      13 |         350 |       00:00:00 |       85.16% |       0.2781 |          0.0900 |
|      14 |         400 |       00:00:00 |       86.72% |       0.2801 |          0.0900 |
|      16 |         450 |       00:00:00 |       86.72% |       0.3108 |          0.0900 |
|      18 |         500 |       00:00:00 |       89.84% |       0.2368 |          0.0900 |
|      19 |         550 |       00:00:00 |       86.72% |       0.2531 |          0.0900 |
|      21 |         600 |       00:00:00 |       86.72% |       0.3134 |          0.0810 |
|      23 |         650 |       00:00:00 |       85.16% |       0.3275 |          0.0810 |
|      25 |         700 |       00:00:00 |       89.06% |       0.2011 |          0.0810 |
|      26 |         750 |       00:00:00 |       90.62% |       0.2268 |          0.0810 |
|      28 |         800 |       00:00:00 |       88.28% |       0.2655 |          0.0810 |
|      30 |         850 |       00:00:00 |       92.97% |       0.1742 |          0.0810 |
|      32 |         900 |       00:00:00 |       89.06% |       0.2512 |          0.0729 |
|      33 |         950 |       00:00:00 |       89.84% |       0.2298 |          0.0729 |
|      35 |        1000 |       00:00:01 |       88.28% |       0.2196 |          0.0729 |
|      37 |        1050 |       00:00:01 |       85.94% |       0.2557 |          0.0729 |
|      38 |        1100 |       00:00:01 |       91.41% |       0.2364 |          0.0729 |
|      40 |        1150 |       00:00:01 |       89.84% |       0.2485 |          0.0729 |
|      42 |        1200 |       00:00:01 |       92.19% |       0.1613 |          0.0656 |
|      44 |        1250 |       00:00:01 |       89.84% |       0.2057 |          0.0656 |
|      45 |        1300 |       00:00:01 |       87.50% |       0.2602 |          0.0656 |
|      47 |        1350 |       00:00:01 |       92.97% |       0.1765 |          0.0656 |
|      49 |        1400 |       00:00:01 |       89.06% |       0.1975 |          0.0656 |
|      50 |        1450 |       00:00:01 |       91.41% |       0.2137 |          0.0656 |
|      52 |        1500 |       00:00:01 |       83.59% |       0.2739 |          0.0590 |
|      54 |        1550 |       00:00:01 |       86.72% |       0.2301 |          0.0590 |
|      56 |        1600 |       00:00:01 |       89.06% |       0.2169 |          0.0590 |
|      57 |        1650 |       00:00:01 |       86.72% |       0.2517 |          0.0590 |
|      59 |        1700 |       00:00:01 |       96.09% |       0.1018 |          0.0590 |
|      61 |        1750 |       00:00:01 |       92.97% |       0.1775 |          0.0531 |
|      63 |        1800 |       00:00:01 |       92.19% |       0.1731 |          0.0531 |
