Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
tau0p90_checkconnfalse,AEW01,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.560919923889,0.625835474125,0.0649155502362,0.463546598535,0.72320879948,0.588597272092,0.588597272092,0.0436158887083,0.00616821813462,,,
tau0p90_checkconnfalse,AEW02,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.524146196941,0.576704680447,0.0525584835063,0.445308471681,0.655542405706,0.548119536385,0.55027765443,0.0385685406623,0.00550979152319,,,
tau0p90_checkconnfalse,AEW03,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.526360706628,0.567292812466,0.0409321058377,0.464962547871,0.628690971222,0.546062513844,0.547767464408,0.0277784166253,0.00396834523219,,,
tau0p90_checkconnfalse,AEW04,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.542652348326,0.58144379133,0.0387914430048,0.484465183818,0.639630955837,0.562386100281,0.562386100281,0.031008474133,0.00438526046674,,,
tau0p90_checkconnfalse,AEW05,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.522935413982,0.587054832704,0.0641194187215,0.4267562859,0.683233960786,0.553151058291,0.553151058291,0.0424989402211,0.00601025776472,,,
tau0p90_checkconnfalse,AEW06,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,4,46,50,25,1,0.523014817359,0.556112844391,0.0330980270318,0.473367776811,0.605759884938,0.537738371532,0.541112458974,0.0330578491487,0.00487411394477,,,
tau0p90_checkconnfalse,AEW07,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.514677599945,0.569064799922,0.054387199977,0.43309679998,0.650645599888,0.542564859479,0.542564859479,0.0386800105083,0.00547017954536,,,
tau0p90_checkconnfalse,AEW08,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.534632414548,0.580503844672,0.045871430124,0.465825269362,0.649310989858,0.554190894332,0.556072951873,0.037138062151,0.00530543745015,,,
tau0p90_checkconnfalse,AEW09,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.547548754168,0.60209155873,0.0545428045618,0.465734547325,0.683905765572,0.571948734363,0.574206924882,0.034292317131,0.00489890244729,,,
tau0p90_checkconnfalse,AEW11,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.507742055445,0.574125449102,0.066383393657,0.408166964959,0.673700539587,0.543097192812,0.543097192812,0.0405757346227,0.00573827542067,,,
tau0p90_checkconnfalse,AEW17,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.519741338901,0.567524775203,0.047783436302,0.448066184448,0.639199929656,0.542449246121,0.544577654494,0.0321913929524,0.00459877042178,,,
tau0p90_checkconnfalse,AEW18,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.522194316361,0.579853874415,0.057659558055,0.435704979278,0.666343211498,0.552221950721,0.552221950721,0.0450206188594,0.00636687697774,,,
tau0p90_checkconnfalse,AEW25,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.527285079505,0.561442790761,0.034157711256,0.476048512621,0.612679357645,0.545184125745,0.543797009849,0.0278614814581,0.00398021163686,,,
tau0p90_checkconnfalse,AEW27,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,3,47,50,25,1,0.499344200638,0.54842135632,0.0490771556822,0.425728467114,0.622037089843,0.523865679925,0.526609605754,0.0379965436191,0.00554236551196,,,
tau0p90_checkconnfalse,AEW30,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.523823682272,0.579445640553,0.0556219582805,0.440390744851,0.662878577973,0.549250338346,0.549250338346,0.0361003442437,0.00510535964358,,,
tau0p90_checkconnfalse,AEW49,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.54525780233,0.590226101447,0.0449682991168,0.477805353655,0.657678550122,0.564654411051,0.564654411051,0.035525077877,0.0050240046938,,,
tau0p90_checkconnfalse,AP1,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0,0,0,0,0,0,0,0,0,,,
tau0p90_checkconnfalse,AP2,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0,0.231946437111,0.231946437111,-0.347919655667,0.579866092778,0.0961098925461,0.0961098925461,0.126720245359,0.0179209489614,,,
tau0p90_checkconnfalse,AP3,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0,0.2734375,0.2734375,-0.41015625,0.68359375,0.148793484268,0.148793484268,0.153806533156,0.021751528517,,,
tau0p90_checkconnfalse,AP4,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,3,47,50,25,1,0,0,0,0,0,0.00696296296296,0,0,0,,,
tau0p90_checkconnfalse,Afon Hafren 2005,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.270052083333,0.417050102249,0.146998018916,0.0495550549592,0.637547130623,0.34684033098,0.34684033098,0.111567975427,0.0157780943976,,,
