autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
205472,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205473,Mendonca et al. (2018),,herbivorous,,ibi,Talitridae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.014,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205474,Mendonca et al. (2018),,herbivorous,,ibi,Cinachyrella alloclada,species,Orange ball sponge,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205475,Mendonca et al. (2018),,herbivorous,,ibi,Ostracoda,class,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205476,Mendonca et al. (2018),,herbivorous,,ibi,Brachidontes sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205477,Mendonca et al. (2018),,herbivorous,,ibi,Isaurus sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205478,Mendonca et al. (2018),,herbivorous,,ibi,Eudistoma vannamei,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205479,Mendonca et al. (2018),,herbivorous,,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0013,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205480,Mendonca et al. (2018),,herbivorous,,ibi,Sabellidae,family,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.002,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
205481,Mendonca et al. (2018),,herbivorous,,ibi,Phallusia nigra,species,Tunicate,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (CE),-39.26622,-3.2116634,marine,Intertidal rocky pools,-999.0,-999.0,,,,,FXAP1
